category,label,text
Electronics_5,1,"Seems great, so far. Have not had any issues with it."
Electronics_5,1,"Very Good Camera, works very well. The only problem is that it takes a while to get used"
Electronics_5,1,I always buy Lg dvd players. The quality is good but it's not a perfect fit
Electronics_5,1,"As always, great cables. Buy this one and you will never regret it."
Electronics_5,1,"Much faster than the other brands. The only problem is that it's not really a stereo, but"
Electronics_5,1,Exactly what I was expecting.  I love the feel of the lens.  The zoom is awesome
Electronics_5,1,Perfect fit.  Light weight and has the right amount of pressure to keep my iPad in the pocket
Electronics_5,1,"Cost a little more than $200, and it works perfectly.  If you have a larger head"
Electronics_5,1,"Great seller, item delivered as promised.Great Product!Very good quality.Nice little speaker! Works"
Electronics_5,1,"Good product was worth the money. The only problem is that it's not really a stereo, but"
Electronics_5,1,"outstanding speaker. a little more bass, but overall sound is good."
Electronics_5,1,PERFECT. VERY STURDY. CHILD PROOF. Not an easy case
Electronics_5,1,"Nothing bad to say. Works great. The only problem is that it's not really a stereo,"
Electronics_5,1,Don't like the different plug. Not sure if the cord is too short or not.
Electronics_5,1,Quality is not good. You have to be careful to make sure it's properly aligned.
Electronics_5,1,"Strong nice TV mount it holds a 55"" tv in place.  I have a 55"" HD"
Electronics_5,1,its decent enough.  nothing else to complain about.  I will keep this in mind when buying
Electronics_5,1,"I have two pioneer twelves.  I have an old Pioneer TRS-40, a"
Electronics_5,1,good cover saved my phone from an unwanted flash drive. I will keep this for the next one.
Electronics_5,1,Great deal on a well built set of headphones.  I will keep my review for a couple months
Electronics_5,1,Just love my iPad and this has kept me going.works great.Nice little speaker! Works great
Electronics_5,1,Netgear Quality > converted my old wireless router into a wireless router.  This is the first one
Electronics_5,1,Worked well to serve Readyboost and an external external drive. I also used this drive to upgrade
Electronics_5,1,I have a HR34 DVR that has the same problem. I need to turn it off and
Electronics_5,1,On time delivery and It's a real shame the box is not full.
Electronics_5,1,"With the Magician software it works fine, but the instructions are a little difficult to understand. "
Electronics_5,1,"Love it, sounds great & looks great, the only thing I wish was that it would have a"
Electronics_5,1,These are some of the best ones I've used. I'm not sure if I would recommend them
Electronics_5,1,"its great item, i still use it everyday.Worst item in the world for the price."
Electronics_5,1,These are the best wireless speakers I have ever used. I will keep my review for a couple months
Electronics_5,1,"One of my favorite SanDisk cards. The only problem is that it comes with a hard drive,"
Electronics_5,1,Love these little bags for my wife and she loves them.  She also loves the fact that they
Electronics_5,1,Perfect size and rugged.  Not an easy case to break but it fits my iPad perfectly. 
Electronics_5,1,"Sounds great for the price, and it's an excellent value for the money."
Electronics_5,1,"Cheap, quiet..... what more do you need?  Great sound for the price!  I"
Electronics_5,1,I don't like the charger. I don't like the fact it's only 2.
Electronics_5,1,"Alot of cool pieces. But, it's a very comfortable fit.  If you have a"
Electronics_5,1,Good speakers bought to replace the ones I bought.  I will keep my Sony in my collection.
Electronics_5,1,"Great price, works well to control volume and volume controls. works great."
Electronics_5,1,"packaged well, comes with all the necessary adapters.  The included adapter comes with a small screw"
Electronics_5,1,Sturdy and solid - plenty of room for the camera. I also love that it's been powered
Electronics_5,1,"Fantastic. 2 years later, and it still works fine.  I will keep this in"
Electronics_5,1,"Its ok, but it does not have the quality of a good lens."
Electronics_5,1,"very nice step up ring, and it feels very sturdy. I will keep my eyes peeled for the"
Electronics_5,1,It transfers data via cable and has the capability to connect to a computer that is not connected to the
Electronics_5,1,Very easy to install and use. The only problem is that it takes a little getting used to.
Electronics_5,1,"Happy with product, using it daily.Great Product!Very good quality.Nice little speaker! Works"
Electronics_5,1,"Insert for my photography equipment.  The only problem is that it's not really a stereo, but"
Electronics_5,1,"Just about as fast as the ones I bought, and I'm not sure if I would have purchased"
Electronics_5,1,"OK,slower than the larger ones. The only problem is that it's not really a stereo"
Electronics_5,1,"Great Headset for anyone on a budget, with the exception of a few who have a large head"
Electronics_5,1,It really helps having lighted up the whole room.  I also love that it's been powered
Electronics_5,1,"Second one I buy... They are a little pricey, but I will keep them for the next one"
Electronics_5,1,"Nice fit. Well constructed.  Not bulky, just very comfortable.  Also, the external hard"
Electronics_5,1,"It converts ac to DC.. Not an easy task, but I did it for my computer and it"
Electronics_5,1,Great cam. Setup inside and out. The only problem is that it takes forever to connect to the
Electronics_5,1,"Reorder all the time, and it's a very comfortable fit.  I have a large one"
Electronics_5,1,"Tons of space and a nice interface, but the sound is not as good as the other speakers"
Electronics_5,1,OK speakers if you do not have the proper materials. I will not recommend these speakers to anyone.
Electronics_5,1,"Excelent, i was bouth one, and it was the best i've ever used,"
Electronics_5,1,Excellent option. It works very well. The only problem is that it takes a while to get used
Electronics_5,1,the stand is really high quality.) The only problem is that it's kind of hard to hold.
Electronics_5,1,"Feel apart very quickly after using it, the only thing I did not like is the screen has a"
Electronics_5,1,Love it. Get great reception. It's an inexpensive and good lens.
Electronics_5,1,A bit smaller than the Canon EOS Rebel T4i but still fits my Canon EOS Rebel
Electronics_5,1,Nice scenery idea on the web. The only problem is that it's not really a screen protector.
Electronics_5,1,Each charger lasts through about a month and the battery is good enough to charge my Kindle Fire 4.
Electronics_5,1,works great on smooth floors. I love the feel of the metal around the edges.
Electronics_5,1,I love these earphones.  They have the quality and sound of a lot of other brands.
Electronics_5,1,"A great little case, everything looks great and the materials are good.  I have a few of"
Electronics_5,1,Does what it says. the mic has the quality to sound good.  If you have a full
Electronics_5,1,Works great for my raspberry pi. The only problem is that it doesnt turn on the screen when you
Electronics_5,1,The product did not install properly. The only way to fix it was to install the drivers and install
Electronics_5,1,Have added this product to my wishlist.  I've also purchased this for a local store.
Electronics_5,1,"This device allows me to use my iPad with the touch of a finger, just as I do with"
Electronics_5,1,"Pricey, but work and fit perfect. The only problem is that it's not really a stereo"
Electronics_5,1,Worked in Debian Linux out of the box.  I've now installed it on a Mac and
Electronics_5,1,"Screen is fine, good luck. It's an inexpensive and good lens."
Electronics_5,1,Great product perfect for the price. The only problem is that it doesnt turn on the screen when you
Electronics_5,1,"So far so good! Works great. The only problem is that it's not really a stereo,"
Electronics_5,1,Works great right out of the box and the only thing I didn't like is the screen protector.
Electronics_5,1,A great camera. The share function is nice. It is a little noisy but not too noisy.
Electronics_5,1,Great and cheap when i use it and i feel like i will love it. I have one in
Electronics_5,1,Great product for the price.  I love the feel of the lens.  The only thing that
Electronics_5,1,The display could be better.  I don't know.  But I'm not sure what the
Electronics_5,1,Battery life is approximately 4hours.  I have an iPod touch 2nd gen that is about 4
Electronics_5,1,"Did not fit the ipad, it was too long. I will return this product."
Electronics_5,1,"Easy, clean connection. Didn't crowd out my speakers. Overall a good purchase."
Electronics_5,1,Don't use it much but it has the quality and sound of a lot of other headphones. 
Electronics_5,1,These are excellent products. I use them at work and in the gym. These work well and the
Electronics_5,1,"My laptop was only charging for a short time, and I didn't need to charge it every time"
Electronics_5,1,My favorite keyboard. As close as I can get to a good one. Nice little speaker.
Electronics_5,1,This is my 2nd purchase of this lens.  I've had it for a couple of years
Electronics_5,1,Used it during my vacation and it works fine.  I will keep my eyes peeled for the next
Electronics_5,1,I bought this for eyepieces and it works fine.  I will keep my eyes peeled
Electronics_5,1,I don't see any difference between the two.  The two are very similar in the way they
Electronics_5,0,Excellent SSD for my HTPC. Super fast and great buy at $50.
Electronics_5,0,"Fits perfect. No issues,  no complaints. Good quality.  Doesn't dissapoint."
Electronics_5,0,Works great for my pc dedicated to Karaoke on our theater system.
Electronics_5,0,Very good as long as your computer has Bluetooth 3 or higher...
Electronics_5,0,"This is exactly what I was looking for. Nice color, good case."
Electronics_5,0,Good basic case with pretty good stand capabilities for the price range.
Electronics_5,0,"great light, super bright and its color rating is damn near perfect."
Electronics_5,0,"not a bad amp, could be better. output is mediocre at best."
Electronics_5,0,Very happy with adapter.  Easy to set up.  Good range.
Electronics_5,0,No problem so far. They all checked good on my battery checker.
Electronics_5,0,This is a very nice little case and I love the owls!
Electronics_5,0,The first set was dead on delivery. Second is working for now.
Electronics_5,0,The headphone arrived with left speaker broken. Left side is completely dead.
Electronics_5,0,"I like it very well, but it doen;t have any preset buttons."
Electronics_5,0,A simple cable. Just what I was looking for. Works just fine.
Electronics_5,0,Got as gift for son's phone - well made - great protection
Electronics_5,0,Got this original apple smart cover for a client. She loves it.
Electronics_5,0,"I love JBL flip3, good sound good bass, I will buy again."
Electronics_5,0,Works as advertised.  Great speed for taking videos with Nikon DSLR.
Electronics_5,0,Works great and is faster then what i an used to seeing.
Electronics_5,0,Great product! Put into my first build. I'm pleased with the results.
Electronics_5,0,Worked just fine and seemed to help keep laptop a little cooler.
Electronics_5,0,"Best USB drive there is. Solid, tough, fast, reliable, and beautifully designed!"
Electronics_5,0,"my fault, i bought the wrong thing. then product is probably good."
Electronics_5,0,I'm partial to Garmin for gps products...great to have on the road.
Electronics_5,0,"Perfect simple remote to control my TV, DVD, and ROKU. Unbeatable value."
Electronics_5,0,Stopped working after less than a year.  Don't waste your money.
Electronics_5,0,"Great product, perfect size fore a guest bed room - good price"
Electronics_5,0,This cable really makes the connection for me. Nice and thick too.
Electronics_5,0,Very easy install and seems to work well with Dragon Naturally Speaking.
Electronics_5,0,Realy love it.  Did wat it says and so much more.
Electronics_5,0,It has been 4 months and it still works like a champ.
Electronics_5,0,"Great, I only wish that you could roll in the entire wire."
Electronics_5,0,Had to pull one end out a little bit to make connection
Electronics_5,0,"Gets very warm if you plug in multiple devices, otherwise works great."
Electronics_5,0,the build quality was nice and had everything i needed for the build.
Electronics_5,0,Fantastic sound and clarity for such a little speaker. Bluetooth works great too!
Electronics_5,0,Amazing microchip! I take my go pro everywhere and the quality is awesome.
Electronics_5,0,"Shipped quick, looks good, works as advertised. Amazon always comes thru. . ."
Electronics_5,0,Very nice lens and a useful range (10-18) for the Canon APS-C sensors.
Electronics_5,0,Really cleaned up my desktop by eliminating an long cable.  Works perfectly.
Electronics_5,0,Works wonderfully.  Switches quickly and flawlessly with all of my extra devices.
Electronics_5,0,excellent tv bright colors and best of all read MKV files by usb
Electronics_5,0,Small and easy to carry in by brief case with my MacBook Pro.
Electronics_5,0,Exactly what I needed and as listed.  And at a great price.
Electronics_5,0,Love the multi region dvd player will be ordering at least two more
Electronics_5,0,Works with cat5e. I'm glad that you it also had a IR extender.
Electronics_5,0,Good quality product. I mostly transfer files to it of 1GB or less.
Electronics_5,0,High quality case. Its on the heavier side but the quality is nice.
Electronics_5,0,Not as substantial as I would have selected but adequate for my job
Electronics_5,0,it works like a champ. i love it. thinking about getting a third
Electronics_5,0,"Worked pretty good for a while, doesn't cost much for an old computer"
Electronics_5,0,My 6 year daughter has been begging me for this for a while!
Electronics_5,0,needed a little judicious sanding to smooth out mold spots but works fine
Electronics_5,0,it's great to have 32' USB extension at hand. works well so far.
Electronics_5,0,"Great fit & excellent sound.  Would prefer thicker, more durable sound cable."
Electronics_5,0,Quality build..as the newer sigma lenses are known for .snappy focusing..nice walkabout lens.
Electronics_5,0,Everything included; worked as advertised.  MUCH better than using flashdrives or DVDs.
Electronics_5,0,Awesome - rock solid storage for use with video footage.
Electronics_5,0,"Didn't fit my 1991 chevrolet Blazer S10, even when it said it would."
Electronics_5,0,"They fit way too tight, hurt my ears. Returned and received a refund."
Electronics_5,0,"Just what was needed to finish a security project, good delivery, good price."
Electronics_5,0,Fantastic product - Great and fast delivery - Quality  and perfect Delivery
Electronics_5,0,"Solid plastic, cheap price. Worked well for both flashes and led light panels."
Electronics_5,0,"great router, easy to set up and use. Really helped my whole network"
Electronics_5,0,Firmware problem!!!!! that has not been fixed and no solution for new firmware
Electronics_5,0,Quite with lots of power.  I hope this lasts a long time.
Electronics_5,0,This works very nice and I haven't had any connection issues so far.
Electronics_5,0,Much more durable than the corresponding Apple case for a fraction of the price.
Electronics_5,0,Camera is garbage. Good reviews are fake. Old Chinese trick that doesn't fly anymore.
Electronics_5,0,So cheaply made it isn't even worth it to out it on ur phone
Electronics_5,0,Quick and easy performance upgrade at a great price.  Would recommend to others
Electronics_5,0,Fast shipping. Screen protector came with an installation kit. Easy to put on device.
Electronics_5,0,I have used Sparin proctectors before and never have had a problem with them.
Electronics_5,0,Seems sturdy enough but LEDs and USB ports stopped working after about a month.
Electronics_5,0,Great product works excellent for my media player fast and smooth great quality service
Electronics_5,0,Great replacement for my failing one. I run four monitors on two graphics cards.
Electronics_5,0,Great product. Price exceptional. Don't wait...buy the thing now. You will not be disappointed.
Electronics_5,0,the iPad mini and keyboard would not stay connected. I had to return it.
Electronics_5,0,I'm very pleased with my purchase and would definitely recommend this product to others.
Electronics_5,0,This mount was so easy to install. It was for my 55 inch TV..
Electronics_5,0,"the flow meter is excellent, didn't use the thermometer, glove nice under UV light"
Electronics_5,0,This speaker stopped working and now it doesn't turn on so I'm returning it
Electronics_5,0,very compact and fits my devices snuggly so i don't worry about losing them
Electronics_5,0,I like having black and white as well as different sizes to choice from.
Electronics_5,0,"this works about half of the time , does not support apple products either"
Electronics_5,0,I super love these ...the sound is great and phone conversations are so clear.
Electronics_5,0,5 stars for functionality but to big for my purpose. Very nice case though.
Electronics_5,0,Awesome sound for the price. Bought 3 more for  my wife and kids.
Electronics_5,0,We got this for our son for his leap pad 2 he loves it
Electronics_5,0,When you zoom in all the way you can see the hood in photo
Electronics_5,0,Does the trick.  Nothing fancy.  For the price you can't beat it.
Electronics_5,0,they are SD cards at a good price. what else is there to say.
Electronics_5,0,"Didn't get the 18 mile range, but works OK for a mile or so."
Electronics_5,0,"This thing is totally worth the money.  Sounds great, loud, easy to set-up."
Electronics_5,0,it is good product and good price. i like it.
Electronics_5,0,I am totally impressed! Works great and is wifi and wireless...I am so pleased!
Electronics_5,0,"terrible sound, last me about a week, don""t waste your money on this one."
Electronics_5,0,It has a couple hiccups but works way better than anything else I've tried.
Electronics_5,0,Love this but its very flimsy legs and the remote worked for 1 day :(
Electronics_5,0,"Kind of chunky, but great protection, great looking, and extremely functional. I highly recommend it."
Movies_and_TV_5,1,"There are some nice really nice extras, as well. I will admit that I didn't see the"
Movies_and_TV_5,1,We used it for a weekend. The movie was just too slow. There were too many scenes.
Movies_and_TV_5,1,Great movie. One of the better ones I've seen in a long time.This movie was one
Movies_and_TV_5,1,"Love Poirot, what can I say? The movie is just too slow."
Movies_and_TV_5,1,I enjoy watching this movie.  I love the movie.  It's one of the funniest
Movies_and_TV_5,1,"He will keep you captive, and you will feel no remorse.  This is the ultimate one."
Movies_and_TV_5,1,"This is a good movie, it shows the long history of the U. S."
Movies_and_TV_5,1,"A bit more exciting than the first, but the third is a lot more predictable."
Movies_and_TV_5,1,He loves it and the music is great.  The video is nice and the picture is pretty good
Movies_and_TV_5,1,"one of Robert redford's finest, an entertaining movie, and one of his best, the movie"
Movies_and_TV_5,1,Love this movie!! Very funny and an entertaining movie!Very good movie.
Movies_and_TV_5,1,Kids love the movie and the music and the movie is good.  If you have a collection of
Movies_and_TV_5,1,"I love Angelina Jolie that's what I love.  Her acting is top notch, the"
Movies_and_TV_5,1,Great movie and even cheaper than the original.  Not for everyone.  The movie was pretty good
Movies_and_TV_5,1,Love Jeff Dunham's comedy. He plays an ex-military man who is now a gay man.
Movies_and_TV_5,1,One of the best that I have seen.  Not too many people make it to the end.
Movies_and_TV_5,1,I love NOVA shows! They are an entertaining show and they are a must for my collection!
Movies_and_TV_5,1,Good movie and Russell Crowe is an amazing actor. He is a great actor.
Movies_and_TV_5,1,"Wild and crazy movie, a little slow at times, but I will admit that it's a pretty"
Movies_and_TV_5,1,"Very hackneyed and a clone of an original movie, which is a shame because it's been"
Movies_and_TV_5,1,"Great characters & settings. Multi-layered, anamorphic, and color."
Movies_and_TV_5,1,"A classic old timer. A little slow at times, but good enough to make a good movie."
Movies_and_TV_5,1,"For my husband, but a little more than half the time I will admit that I have been tempted"
Movies_and_TV_5,1,"If you like Hallmark movies, this is the movie to watch.  The only reason I gave"
Movies_and_TV_5,1,One of the best nature documentaries ever made.  Highly recommended.  Thank you!Very good.
Movies_and_TV_5,1,"If not for Bela Lugosi, this movie is an interesting and intriguing history."
Movies_and_TV_5,1,"Fantastic Movie, ending scene is a real shame.  Not a great ending for a movie"
Movies_and_TV_5,1,"Great movie, don't miss it.The movie was okay, but I didn't like it."
Movies_and_TV_5,1,"For those who enjoy origin stories, the story is a good one. There is a strong story line"
Movies_and_TV_5,1,Not a well acted movie. Not an entertaining movie. Not a good movie. Not a good movie
Movies_and_TV_5,1,"Good movie can't say more about it, but it is a great movie for a family movie night"
Movies_and_TV_5,1,"Everyone must have this movie, especially if you are a fan of the original Star Trek."
Movies_and_TV_5,1,"GREAT product, as described. FAST shipment. Great movie!Very good movie."
Movies_and_TV_5,1,"Interesting movie.  The things that made the movie so funny are its plot, the acting,"
Movies_and_TV_5,1,Even better than when I saw it at the theater. I saw it for the first time and am
Movies_and_TV_5,1,Good movie could have been better. The story line is good but the characters are too short and the
Movies_and_TV_5,1,"...as a curmudgeon with a few more professional skills, and a cold hearted, hard"
Movies_and_TV_5,1,"Poor film - poor direction, poor acting, poor script. I saw it for the first time last"
Movies_and_TV_5,1,Love this movie  all time.  It's a good movie.  It's a good movie
Movies_and_TV_5,1,I gave as a gift; it was the only one I was interested in!  I was just
Movies_and_TV_5,1,Loved it thoroughly.  A definite must watch.  Highly recommend it.If you are a
Movies_and_TV_5,1,The special features are well presented. The movie is a good history lesson for those who are interested in
Movies_and_TV_5,1,Perfect condition. Exactly as pictured.I love the movie. I saw it on a VHS and
Movies_and_TV_5,1,"first season was really good, and the chemistry between these two characters was also great."
Movies_and_TV_5,1,"Love this series, but it doesn't have the feel of the previous series, and the acting is"
Movies_and_TV_5,1,"Very heart warming, scenes were beautiful and the story was very good.  There were a few moments"
Movies_and_TV_5,1,"Another great movie by Russell Crowe, with a twist of a plot that makes the viewer believe he"
Movies_and_TV_5,1,I was all in. Best part of the movie.Very good movie.Nice story about a couple
Movies_and_TV_5,1,This is my current favorite movie. The story is very good and the characters are very believable.
Movies_and_TV_5,1,"I remember these times, interesting time period, with the sound of the orchestra playing a variety of songs"
Movies_and_TV_5,1,"Outstanding. Violent. Buscemi (sp?) at the end, with the exception of a"
Movies_and_TV_5,1,One of the all time best movies I ever saw. I saw it for the first time last night
Movies_and_TV_5,1,My wife enjoyed it very much. The movie was very good. She also enjoyed the music and the
Movies_and_TV_5,1,"the best spooky house I've ever seen.  The two women are lovely, the three men"
Movies_and_TV_5,1,best stories and best acting.  The story is a good one.  The acting is pretty good
Movies_and_TV_5,1,Fantastic and an all time favorite. The movie is a must see.
Movies_and_TV_5,1,no where near as good as the original.  The two women are also very well done and the
Movies_and_TV_5,1,I don't get why the writers of the movie didn't write it as they did the movie.
Movies_and_TV_5,1,Waste of time watching this movie. The only reason I gave it 4 stars is because I just
Movies_and_TV_5,1,"It was ok, but it was an entertaining movie.Very good movie.Nice story, but not"
Movies_and_TV_5,1,"A great comedian and a great actor, the movie is a great deal of fun."
Movies_and_TV_5,1,"I didn't find this movie to be entertaining.  I was expecting more of a thriller, and"
Movies_and_TV_5,1,Absolutely love this movie! Just what I wanted!Watched this movie on my 2nd viewing and
Movies_and_TV_5,1,"this was a gift,my son loved it and i hope they continue to produce more of the same"
Movies_and_TV_5,1,"Good product. Received it in time.Great movie!Very good movie.Nice story, but not"
Movies_and_TV_5,1,"They don't make 'em like that. The movie is just too full of action, too strong"
Movies_and_TV_5,1,Typical 50's Sci-Fi for fans of the 80's and 90's.
Movies_and_TV_5,1,One of my favorite series.  I love the movie.  My husband and I both enjoy the
Movies_and_TV_5,1,"Treme is four seasons of a series, with the third season being released on DVD in 2012."
Movies_and_TV_5,1,"I liked this movie however, it was a very good movie.  There were a few moments in"
Movies_and_TV_5,1,great  movie arrived in time to be the best in the history of this great movie!  The
Movies_and_TV_5,1,It is so interesting watching this movie and the movie itself.  I also enjoyed the movie and the
Movies_and_TV_5,1,"Seinfeld is nothing but funny.  He's an interesting character, but not one that I would"
Movies_and_TV_5,1,Fantastic movie from my childhood.  I love the movie.  My husband and I both
Movies_and_TV_5,1,It is a great serial.  I love the movie.  The plot is just a little too
Movies_and_TV_5,1,cute movie however as I saw it at the theater. I saw it for the first time and
Movies_and_TV_5,1,"Very nice movie, I wish it had been longer.Very good movie.Nice story, but not"
Movies_and_TV_5,1,Funny guy. Some parts are better than others. Overall a good movie.
Movies_and_TV_5,1,great as ever. I am not an expert on the subject but it's one of the best movies
Movies_and_TV_5,1,I like the special effects.  I love the movie.  The plot is just a little too
Movies_and_TV_5,1,Fantastic TV show with high quality picture and sound. I will watch this again.
Movies_and_TV_5,1,This movie is one of the most entertaining movies I've seen in a long time.
Movies_and_TV_5,1,my son watched it and it was so funny. I will watch it again.
Movies_and_TV_5,1,Can anything with Tom in it? The only reason I didn't like this is because I just can
Movies_and_TV_5,1,"Great story, well done.  Not an easy movie to watch but it's fun to watch."
Movies_and_TV_5,1,it was ok. Didn't find it entertaining. Not for everyone.
Movies_and_TV_5,1,"Tina Fey was excellent for this role, as well. I saw her in a variety of roles"
Movies_and_TV_5,1,"It was pretty good. Not a bad movie, just not a lot of action."
Movies_and_TV_5,1,"This DVD is really a good movie, with lots of action and lots of beautiful scenery."
Movies_and_TV_5,1,"Unfortunately, the dvd was damaged and the dvd was in good shape."
Movies_and_TV_5,1,Something surprising (shocking?) in every way. The movie is a good one.
Movies_and_TV_5,1,The video quality is meh.  I love the movie.  The music is beautiful. 
Movies_and_TV_5,1,"Absolutely loved the series and the characters, the movie is good enough to make a movie."
Movies_and_TV_5,1,Good family moive to watch. Excellent family movie. Very good movie.
Movies_and_TV_5,1,"The movie did meet my expectations. The story line is good, and the acting is top notch."
Movies_and_TV_5,1,This is one wonderful series!  I love the movie.  The plot is just amazing! 
Movies_and_TV_5,1,"Decent Movie, but I was disappointed. The movie was just too slow. There were too many"
Movies_and_TV_5,1,This is the worst Star Trek movie I've ever seen.  The only reason I gave it 5
Movies_and_TV_5,0,This is the best Stephen King adaptation since the Shining. I think it says that on the box but it IS darn right.
Movies_and_TV_5,0,The Bletchley Circle is another example of great British shows. While it's Sherlock Holmes it's a great series and well worth your time.
Movies_and_TV_5,0,Ashton Kutcher did an admirable job portraying Steve Jobs though his posture was kind of off putting toward the end of the movie.
Movies_and_TV_5,0,The language is rough but I do find Melissa a very funny lady and all the satire of the Bond movies is hilarious.
Movies_and_TV_5,0,This is a really cute movie. It can be enjoyed by adults and children alike. Well worth the time and money to buy!
Movies_and_TV_5,0,"Interesting in a dumb sort of way, didn't turn it off which is why it gets 3 stars. Nothing special but not terrible."
Movies_and_TV_5,0,"This movie makes you think about our housing crisis, how it affected people, and how much greed had to do with it all."
Movies_and_TV_5,0,THESE TWO GIANTS WAS THE REASON I BOUGHT BROTHERS AND SISTERS FOR SALLY FIELDS and ALLY MCBEAL BECAUSE OF CALISTA FLOCKHART.
Movies_and_TV_5,0,I remember seeing Secretariat race when I was a teenager.  It still brings me to tears when he ran that last race.
Movies_and_TV_5,0,I enjoyed every season of this show.  I love shows that solve the crime in the episode and this show does that.
Movies_and_TV_5,0,"I was expected quirky humor throughout. I loved the trailer. However, this was extremely dull. I would have given it zero but couldn't."
Movies_and_TV_5,0,This movie is a good movie. It is a family movie. I bought this to finish my collection of Jungle Book.
Movies_and_TV_5,0,I am a big Magnum PI fan. I needed a few series to complete my collection. Amazon had them for a good price
Movies_and_TV_5,0,"Not hilarious funny, but fun to watch. I wouldn't be tempted to watch again though. Good cast, looks like they had fun making it."
Movies_and_TV_5,0,Kevin Spacey and Robin Wright continue to prove that power corrupts. Other characters have their own agendas and the conflict is great to watch.
Movies_and_TV_5,0,The second season dvd-set is a great improvement over the first. The best special feature was the season two gag reel.
Movies_and_TV_5,0,this show is heavy on skin and gore-if your into that -you'll love it-if not you wont. my overall grade for the series-- A-
Movies_and_TV_5,0,"Loved it! Have watched it over and over - the excellent Pirates story continues, just as good as the first ones. Very enjoyable movie."
Movies_and_TV_5,0,A timeless classic bringing together some greats - Jimmy Dean such a good actor.  Great acting all around really. Love that blu ray
Movies_and_TV_5,0,"This movie precedes ""Lord of the Rings"" movies...we really liked it. I think you would like it if you liked Lord of the Rings"
Movies_and_TV_5,0,"Another Great story and one step closer for me to completing the ""Impossible Collection"" Much appreciated to you for Carrying the Classic Doctor Who!"
Movies_and_TV_5,0,"Okay.  Not great, but an enjoyable way to pass on evening.  Captures your attention well, starts fast but drags in the middle."
Movies_and_TV_5,0,"I loved him in room with a view, and lincoln... but I think this is my favorite. he is sooo manly in this one."
Movies_and_TV_5,0,All around great film great top notch cast Anthony Franciosa really shines so does Carolyn Jones and Dean Martin in a rare dramatic turn.
Movies_and_TV_5,0,I liked the actors and the plot.  A rich man finds the true meaning of life through losing his money and finding himself.
Movies_and_TV_5,0,Have always loved this movie and now sharing it with my  young children.  Excellent Family movie.  Highly recommended for all ages.
Movies_and_TV_5,0,"It was an interesting movie to watch, I truly enjoyed it.  Nice plot, though it was sad so many people had to die."
Movies_and_TV_5,0,"I'm a pilot and to view a Spit shooting down ME-109's, well, it doesn't get any better than that. (If you like to fly)."
Movies_and_TV_5,0,What is there to say. Anything by Paul has gotta be great! He can play all kinds of music. No. 1 in my book.
Movies_and_TV_5,0,My husband is a Glen Ford fan and he enjoyed this film. I am sure that we will watch it over and over again.
Movies_and_TV_5,0,I loved this show years ago when I watched it with my son .  I just enjoyed watching it with my grandsons !!
Movies_and_TV_5,0,It was really hard to see and find a message in this story. In one of the scenes it really seemed like a porno.
Movies_and_TV_5,0,WONDERFUL for/understanding prospectives of 70+ yrs...We all know/have met one or more of these persons in our lives...DVD is MUCH better than the book!!
Movies_and_TV_5,0,Needed to update from just DVD to Blu-Ray/DVD being that I do enjoy watching this movie and wanted to upgrade for a better picture
Movies_and_TV_5,0,This movie took some amazing twists and turns.  It was all even more amazing as it is based on a real life story.
Movies_and_TV_5,0,"Absolutely love Jeff Dunham. I have watched this DVD several times now, and it is still funny to me. He has an amazing talent."
Movies_and_TV_5,0,"Jennifer Lawrence is one great actress. She goes into my file of the greats. If she is in the movie, it will be good."
Movies_and_TV_5,0,"This is one of my all time favorite Godzilla movie, it has Godzilla teaming upi with Jet Jaguar a robot against Megalon and Gigan..."
Movies_and_TV_5,0,Excellent movie showcasing Bette Davis .  The DVD copy was a clear reproduction and arrived with lightening speed! I highly recommend this vendor.
Movies_and_TV_5,0,Cate is the iconic Elizabeth.  No one has done this historical figure any better as far as I can see.  Highly entertaining.
Movies_and_TV_5,0,This classic monster movie spoof has all the cliches & bad dialog that I adored in the 1950s-60s science fiction horror movies.
Movies_and_TV_5,0,"This is the kind of movie making I seek when I am in need of great story telling, acting and a film with substance..."
Movies_and_TV_5,0,It brought back memories form when I first saw it with my daughters . am looking forward to sharing it with my grand children.
Movies_and_TV_5,0,We got it for the Dory Story but we really liked the Octopus!!!  There will likely be more spin off from this one!
Movies_and_TV_5,0,Not very good. It sounds okay but not great choice of songs. Also it's made from photographs not film so not real footage.
Movies_and_TV_5,0,"I liked this.  It seemed like a down to earth sci-fi.  Not over the top effects, but a good story that paid off."
Movies_and_TV_5,0,"My great-grandchildren and their mother found a place to live so, I don't need this movie anymore. Come on I was short by three words."
Movies_and_TV_5,0,First saw this on Shawns YouTube channel & enjoyed it so I decided to search to see if it was available to purchase on DVD.
Movies_and_TV_5,0,"Another great documentary about Afghanistan and our Troops. I'm a Vet so I can understand what they go through. Please support our Troops, not War."
Movies_and_TV_5,0,"Sixth sense was awesome, signs was good, and the village kinda sucked, but you already knew that. But a good price for an entertaining bundle."
Movies_and_TV_5,0,"This movie is so horrible it really will make you SCREAM!!!  ""AH, turn it off!""  Great for laughs as ""B"" horror movie go."
Movies_and_TV_5,0,They did great a beautiful performance and well worth watching any time you feel like hearing a great performance by 3 young but great singers.
